730069	422	409	133	16	0	20	0	0	0	0	0	0	33.7618	1.26586	0.454362	1000	558	149	16	852	6915	49	12	5	0	0.0757271	0	0	0	0	0	0	
730070	413	420	131	16	0	20	0	0	0	0	0	0	33.3351	1.27261	0.448485	1000	567	147	16	852	6917	39	8	1	0	0.0747475	0	0	0	0	0	0	
730071	410	425	136	9	0	20	0	0	0	0	0	0	32.9287	1.25804	0.444261	1000	570	145	9	853	6925	38	9	1	0	0.0740434	0	0	0	0	0	0	
730072	415	418	137	9	1	20	0	0	0	0	0	0	32.5248	1.24314	0.438615	1000	565	147	10	853	6919	40	10	2	1	0.0731025	0	0	1	0	0	0	
730073	420	410	139	8	3	20	0	0	0	0	0	0	32.1205	1.22952	0.433338	1000	560	150	11	854	6919	45	17	3	3	0.072223	0	0	3	0	0	0	
730074	423	407	140	5	3	22	0	0	0	0	0	0	31.7426	1.18884	0.429956	1000	555	148	8	854	6921	40	16	3	2	0.0716593	0	0	2	0	0	0	
730075	415	408	144	9	1	23	0	0	0	0	0	0	31.3499	1.16336	0.427683	1000	562	154	10	853	6926	46	17	4	0	0.0712806	0	0	0	0	0	0	
730076	420	398	149	9	1	23	0	0	0	0	0	0	30.9569	1.14042	0.425113	1000	557	159	10	853	6926	33	13	0	0	0.0708521	0	0	0	0	0	0	
730077	431	391	141	12	2	23	0	0	0	0	0	0	30.5729	1.10876	0.424119	1000	546	155	14	853	6934	34	14	5	1	0.0706865	0	0	1	0	0	0	
730078	421	406	137	13	1	22	0	0	0	0	0	0	30.1817	1.08548	0.424322	1000	557	151	14	853	6942	37	7	2	0	0.0707203	0	0	0	0	0	0	
730079	440	392	133	13	0	22	0	0	0	0	0	0	29.7882	1.06987	0.421519	1000	538	146	13	852	6944	30	11	2	0	0.0702531	0	0	0	0	0	0	
730080	454	381	130	13	0	22	0	0	0	0	0	0	29.4075	1.04623	0.416616	1000	524	143	13	853	6946	35	13	4	0	0.0694361	0	0	0	0	0	0	
730081	459	381	126	13	0	21	0	0	0	0	0	0	29.0254	1.02682	0.411803	1000	520	139	13	852	6940	41	6	1	0	0.0686338	0	0	0	0	0	0	
730082	439	407	117	14	2	21	0	0	0	0	0	0	28.6491	1.00833	0.403282	1000	540	133	16	854	6943	53	11	5	2	0.0672137	0	0	2	0	0	0	
730083	438	404	122	12	1	23	0	0	0	0	0	0	28.2807	0.985169	0.394919	1000	539	135	13	854	6956	41	12	3	1	0.0658198	0	0	1	0	0	0	
730084	427	414	119	15	2	23	0	0	0	0	0	0	27.9097	0.966122	0.388419	1000	550	136	17	854	6963	48	16	5	2	0.0647364	0	0	2	0	0	0	
730085	407	432	122	13	3	23	0	0	0	0	0	0	27.5429	0.947407	0.381032	1000	570	138	16	856	6962	47	12	3	1	0.0635054	0	0	1	0	0	0	
730086	407	434	120	13	1	25	0	0	0	0	0	0	27.1827	0.925084	0.37445	1000	568	134	14	856	6970	38	10	2	0	0.0624083	0	0	0	0	0	0	
730087	406	431	125	12	0	26	0	0	0	0	0	0	26.8262	0.901488	0.369475	1000	568	137	12	856	6964	43	14	0	0	0.0615792	0	0	0	0	0	0	
730088	408	427	124	12	3	26	0	0	0	0	0	0	26.4675	0.885331	0.36338	1000	566	139	15	857	6967	35	10	6	3	0.0605633	0	0	3	0	0	0	
730089	411	428	122	9	1	29	0	0	0	0	0	0	26.1202	0.862483	0.357004	1000	560	132	10	858	6971	30	8	1	1	0.0595007	0	0	1	0	0	0	
